Wavelength_1,Wavelength_2,Wavelength_3,Wavelength_4,Wavelength_5,Wavelength_6,Wavelength_7,Wavelength_8,Wavelength_9,Wavelength_10,Wavelength_11,Wavelength_12,Wavelength_13,Wavelength_14,Wavelength_15,Wavelength_16,Wavelength_17,Wavelength_18,Wavelength_19,Wavelength_20,Wavelength_21,Wavelength_22,Wavelength_23,Wavelength_24,Wavelength_25,Wavelength_26,Wavelength_27,Wavelength_28,Wavelength_29,Wavelength_30,Wavelength_31,Wavelength_32,Wavelength_33,Wavelength_34,Wavelength_35,Wavelength_36,Wavelength_37,Wavelength_38,Wavelength_39,Wavelength_40,Wavelength_41,Wavelength_42,Wavelength_43,Wavelength_44,Wavelength_45,Wavelength_46,Wavelength_47,Wavelength_48,Wavelength_49,Wavelength_50,Wavelength_51,Wavelength_52,Wavelength_53,Wavelength_54,Wavelength_55,Wavelength_56,Wavelength_57,Wavelength_58,Wavelength_59,Wavelength_60,Wavelength_61,Wavelength_62,Wavelength_63,Wavelength_64,Wavelength_65,Wavelength_66,Wavelength_67,Wavelength_68,Wavelength_69,Wavelength_70,Wavelength_71,Wavelength_72,Wavelength_73,Wavelength_74,Wavelength_75,Wavelength_76,Wavelength_77,Wavelength_78,Wavelength_79,Wavelength_80,Wavelength_81,Wavelength_82,Wavelength_83,Wavelength_84,Wavelength_85,Wavelength_86,Wavelength_87,Wavelength_88,Wavelength_89,Wavelength_90,Wavelength_91,Wavelength_92,Wavelength_93,Wavelength_94,Wavelength_95,Wavelength_96,Wavelength_97,Wavelength_98,Wavelength_99,Wavelength_100,Class
0.033844371,0.810593161,0.128905054,0.721819737,0.082315298,0.375307842,0.06302607,0.52221368,0.653135773,0.171433141,0.371627618,0.930239491,0.442389117,0.802543569,0.927184745,0.974345825,0.89832202,0.317405329,0.962572886,0.812395242,0.837175584,0.015172984,0.954238863,0.778090224,0.767967497,0.081524731,0.232568541,0.962261665,0.500677075,0.397858018,0.839940817,0.087340414,0.416942016,0.375700774,0.349851387,0.307692244,0.210074957,0.172910803,0.640406117,0.919394841,0.508851645,0.297974552,0.159160198,0.830143365,0.971492056,0.349155401,0.290950426,0.601492953,0.775328981,0.455402804,0.63007315,0.716549068,0.960592288,0.165037331,0.997382494,0.392156655,0.723200143,0.572414378,0.486668617,0.698075369,0.39575385,0.126109981,0.488893383,0.521915871,0.201902153,0.935619356,0.227475647,0.409227594,0.154929687,0.535796646,0.307637608,0.48927252,0.224616916,0.053775128,0.779226651,0.641086284,0.340739356,0.047494225,0.865575063,0.169795005,0.930742218,0.478595379,0.34038671,0.741759477,0.876839406,0.370713564,0.407343752,0.433158219,0.922323061,0.692563992,0.247646117,0.184999698,0.230367663,0.263563889,0.230183491,0.658506447,0.115933511,0.38735849,0.625053573,0.290859974,5
0.065274385,0.081823923,0.125966776,0.835843025,0.657863506,0.064522411,0.391068879,0.278585173,0.578040112,0.52280595,0.481124023,0.31451237,0.137799772,0.742376383,0.879856769,0.944150909,0.058618971,0.739908712,0.726503459,0.947109614,0.252914594,0.742179038,0.054626289,0.631245721,0.350847824,0.76890944,0.863304286,0.364821042,0.525586093,0.117404062,0.416906965,0.360800393,0.18312346,0.894478625,0.148087838,0.635739358,0.890142643,0.91196858,0.7932397,0.176141134,0.817431409,0.276564812,0.922398027,0.709086681,0.785267561,0.085032454,0.582765113,0.821142127,0.861590353,0.028631705,0.939159233,0.043338733,0.61451868,0.693387528,0.107345291,0.048011866,0.784912154,0.384670625,0.107112515,0.762667816,0.84916307,0.587386191,0.161236808,0.015222471,0.700802481,0.550139675,0.650797142,0.81318467,0.434227777,0.124515469,0.939983285,0.545262127,0.615294119,0.93341143,0.931583656,0.572094607,0.297611425,0.997113634,0.68081709,0.408436677,0.559836803,0.41583405,0.888305152,0.482499375,0.823528376,0.840176298,0.824332338,0.722188612,0.854877717,0.38722958,0.114663206,0.842454204,0.498168416,0.127376033,0.115312522,0.159242394,0.75097326,0.710856673,0.20381868,0.846923418,3
0.281294796,0.792985583,0.488805908,0.731548683,0.381387663,0.347140597,0.841359599,0.035302255,0.974736947,0.648179558,0.432483388,0.628054531,0.122740946,0.514052455,0.985095523,0.235269438,0.722278099,0.434971376,0.652458148,0.204887229,0.470464983,0.980092714,0.195287151,0.636445028,0.575597749,0.565051586,0.61512329,0.502237974,0.01693075,0.900096811,0.826978827,0.174167681,0.413273177,0.770548981,0.980062315,0.951137046,0.8993592,0.158373897,0.914475106,0.878444913,0.376949911,0.394522595,0.459908922,0.656175631,0.260835616,0.022948429,0.141229525,0.440115908,0.282002569,0.764516561,0.106690071,0.917465226,0.89532718,0.908756817,0.739609999,0.106999971,0.438137571,0.131405372,0.987699193,0.333038423,0.585330542,0.779393054,0.920616084,0.755547726,0.674503779,0.465981782,0.605400134,0.094163809,0.883922542,0.543777309,0.04013505,0.919902126,0.489301974,0.868589142,0.856887954,0.815751587,0.061403019,0.247066645,0.875547872,0.898991056,0.458068862,0.440041468,0.175140634,0.968410789,0.213138475,0.190936784,0.66072897,0.242844303,0.938771611,0.010906995,0.005753262,0.504876801,0.48806246,0.163364022,0.494519563,0.411661105,0.890329525,0.00925392,0.976269805,0.624392764,2
0.151843446,0.046760014,0.538105659,0.234890166,0.301165537,0.245132165,0.650172314,0.553528962,0.077974424,0.526526533,0.791189766,0.081194591,0.889738976,0.578306649,0.950624469,0.148141218,0.993564999,0.644272866,0.567494199,0.515279624,0.023654373,0.939639192,0.643994473,0.091626484,0.02095217,0.050783639,0.609395763,0.614015415,0.499667292,0.306765821,0.531742732,0.516301821,0.01941556,0.28246923,0.053185341,0.900154751,0.725223163,0.99611517,0.302171263,0.878485848,0.603054268,0.453125407,0.222573111,0.738392165,0.904140749,0.235308398,0.175390335,0.696221915,0.976973163,0.749955101,0.284580739,0.419955424,0.384317635,0.852095018,0.771370779,0.588975435,0.27495911,0.937988528,0.653315225,0.970476646,0.580117033,0.821192758,0.813105379,0.337328777,0.964020723,0.021941468,0.768710909,0.965557086,0.338908203,0.648110588,0.56222325,0.76150731,0.866177922,0.603044569,0.815904586,0.312285576,0.228587059,0.43066769,0.6777366,0.187246949,0.680352192,0.394093649,0.795575274,0.036835817,0.667982638,0.649822337,0.940935476,0.713367554,0.796301896,0.904591016,0.675051918,0.290153635,0.8697738,0.747578119,0.424437604,0.710529173,0.867688877,0.975652131,0.952351504,0.325327827,3
0.421693714,0.109536605,0.247544287,0.882421208,0.360849926,0.620552659,0.665965618,0.781829275,0.18280003,0.304813135,0.448336341,0.364841061,0.982905233,0.834940803,0.479686755,0.879268626,0.347652948,0.785828324,0.223675598,0.772322045,0.456453403,0.107499321,0.273262455,0.402274624,0.749292912,0.072982715,0.659546995,0.716013641,0.65392137,0.760669638,0.178168616,0.587103355,0.941144947,0.61078427,0.611336347,0.736439642,0.333204232,0.700475901,0.916233833,0.010895473,0.870113041,0.218618331,0.455923274,0.852347801,0.823912127,0.891927478,0.940416793,0.447156957,0.656363811,0.390478441,0.350716717,0.431595411,0.743076135,0.501440747,0.814059674,0.745218477,0.020478461,0.630238157,0.436571123,0.456628989,0.818373054,0.547607986,0.885621823,0.712805592,0.552840009,0.754537976,0.038349051,0.027083655,0.083349327,0.437565325,0.235450146,0.984261294,0.542290139,0.662415746,0.278820136,0.321796909,0.335461914,0.698735705,0.473706208,0.517683653,0.592002982,0.768811656,0.090369749,0.776873912,0.563235069,0.669095445,0.327551765,0.409386837,0.23116582,0.979299997,0.497002973,0.996076916,0.489785978,0.219751264,0.507452397,0.039595572,0.904769801,0.818550251,0.725820521,0.609826715,1
0.579834234,0.996728214,0.277997434,0.779684365,0.58140477,0.975880544,0.827803183,0.998525113,0.588324994,0.204543958,0.503687036,0.711111134,0.774360386,0.000509989,0.505027089,0.23523458,0.874911833,0.152905444,0.66645625,0.26606219,0.356542143,0.940559261,0.240448125,0.095002762,0.069284901,0.50461511,0.641711482,0.327293644,0.690259742,0.061033719,0.857334645,0.81656721,0.985496271,0.936504981,0.356197164,0.399275384,0.745964847,0.134082772,0.31401471,0.118540937,0.454886449,0.55200428,0.21116047,0.026631687,0.719355832,0.020005164,0.973402609,0.221607257,0.663900092,0.434751726,0.05967386,0.472183607,0.516760634,0.854683208,0.73234907,0.079302475,0.209162683,0.311887684,0.116407686,0.456899071,0.984309191,0.514612791,0.741882168,0.682937798,0.849911435,0.21572349,0.753826262,0.88135524,0.171509823,0.34680222,0.970101764,0.780787846,0.282590833,0.56394177,0.404326123,0.489965176,0.355166191,0.279331019,0.674763041,0.778541815,0.873957123,0.155329967,0.822855524,0.254800824,0.42733639,0.901443686,0.454503601,0.197063534,0.159868655,0.472983767,0.762672424,0.997205144,0.787408628,0.877011959,0.747832361,0.895435101,0.076293543,0.929931599,0.396406154,0.921614223,4
0.075732837,0.715242957,0.735688749,0.996910889,0.768855271,0.382573706,0.557248552,0.366550938,0.196018645,0.248502328,0.222010534,0.54881533,0.906160635,0.912726626,0.054763778,0.079899401,0.245119057,0.255059452,0.094889175,0.388463341,0.587725393,0.578162201,0.543429681,0.338671925,0.706455685,0.826483941,0.346274266,0.085535359,0.296330251,0.137368655,0.467358727,0.155935151,0.462844758,0.221002892,0.738731105,0.027568241,0.554746304,0.169488275,0.000991864,0.869200088,0.671527788,0.098942822,0.664072368,0.611647333,0.473356687,0.419258098,0.887069763,0.24514802,0.398310057,0.329115413,0.771201029,0.916465306,0.849781699,0.79770393,0.986789946,0.69714455,0.751053791,0.98280254,0.006990785,0.634048376,0.738971532,0.917827054,0.883844304,0.841960681,0.945791272,0.537379188,0.006920096,0.011054399,0.544639056,0.435272239,0.451245053,0.400404737,0.917725809,0.359170351,0.856226942,0.902864794,0.49950177,0.446938037,0.761020604,0.707971508,0.328535117,0.102548126,0.2648524,0.131028506,0.294732276,0.261821566,0.637711424,0.954496028,0.685743732,0.926649408,0.784132259,0.727877622,0.41406194,0.324794503,0.846277372,0.905393233,0.451882494,0.009063098,0.792531059,0.28506884,0
0.009887865,0.804988559,0.517414189,0.685210746,0.914689821,0.54117383,0.503194073,0.290662121,0.305193834,0.796542066,0.449029246,0.163526209,0.094528764,0.472920117,0.464955024,0.653458278,0.471067478,0.143475704,0.507802885,0.906789404,0.159441412,0.689754641,0.593859265,0.748585727,0.150600273,0.941605337,0.620966428,0.847071138,0.246606764,0.739412889,0.781030704,0.397435272,0.383953453,0.657796265,0.093407682,0.73562415,0.04288676,0.190590301,0.664143757,0.098323667,0.971842091,0.868396209,0.626302332,0.819057456,0.887580049,0.25947565,0.849411588,0.194793784,0.413342264,0.558259631,0.713890963,0.030141318,0.290509413,0.608519098,0.357368679,0.775025056,0.651652161,0.234401454,0.14592898,0.629046994,0.450467328,0.168957041,0.326374205,0.303046748,0.108131972,0.546909019,0.763648634,0.575466889,0.826291365,0.127568547,0.435611858,0.609415104,0.676001561,0.695786306,0.728965427,0.651429812,0.094228089,0.695305678,0.724782657,0.993479934,0.693362437,0.686830396,0.51481329,0.867922909,0.996834762,0.77904487,0.612500378,0.078954827,0.726739132,0.708561569,0.775568148,0.124555388,0.6537325,0.295723905,0.760271243,0.240373954,0.683978677,0.294992947,0.008994293,0.633357912,5
0.113269083,0.659291473,0.925609448,0.969245934,0.235923087,0.809253228,0.353553277,0.900457073,0.787489569,0.073921717,0.407136994,0.337317826,0.785181021,0.410285711,0.684588398,0.602435256,0.975638719,0.937784957,0.427699515,0.723578212,0.829460094,0.898885754,0.068134264,0.302078799,0.320230041,0.434445951,0.169264751,0.49620588,0.663214327,0.49736392,0.665793095,0.066441632,0.875987332,0.939069192,0.617907424,0.881390999,0.131446017,0.79744892,0.119148193,0.408010231,0.323818535,0.585591825,0.301514535,0.63731363,0.367387289,0.860790381,0.63388384,0.215298297,0.336129422,0.847420888,0.38647975,0.535799066,0.648941936,0.34780965,0.293978631,0.475254903,0.214880972,0.284210587,0.062078484,0.303970276,0.320704093,0.961833166,0.589728825,0.787382425,0.045377253,0.106536694,0.814536961,0.623549549,0.190982031,0.404795406,0.5386725,0.843609829,0.060411992,0.596722289,0.717035922,0.977891858,0.807160078,0.276227314,0.709579194,0.763277885,0.7297355,0.820144068,0.903729976,0.098429869,0.104763858,0.796399989,0.252372477,0.058541422,0.401229181,0.819876912,0.126565024,0.671841972,0.003615862,0.109737447,0.350850346,0.083602281,0.845901667,0.864070503,0.755570703,0.242479631,1
0.523247075,0.184188526,0.28127845,0.516005292,0.735013808,0.09465438,0.296696698,0.926621349,0.429123318,0.938869674,0.991400542,0.526659826,0.28804401,0.790776809,0.159310736,0.25204686,0.784879909,0.433645925,0.201537937,0.651125745,0.732761861,0.125071239,0.27698026,0.221276755,0.379854629,0.763444896,0.713708102,0.66252391,0.006285546,0.142143313,0.223297549,0.271955846,0.146426542,0.410315551,0.075180585,0.75002219,0.787720787,0.57426669,0.089704877,0.89008317,0.965635829,0.20236356,0.704639819,0.841938631,0.539843523,0.3233231,0.478558715,0.512268751,0.400637044,0.929842494,0.743883111,0.241301642,0.585557187,0.688689151,0.140156422,0.358425742,0.905548282,0.5671731,0.216997746,0.122784798,0.518226893,0.547685723,0.334414451,0.630416028,0.068684686,0.145139693,0.546273821,0.061815694,0.880908765,0.14214637,0.673919874,0.391203442,0.399787748,0.764889529,0.499462134,0.725655464,0.505191229,0.592905341,0.760714628,0.607308743,0.615615109,0.789219591,0.949086816,0.376716154,0.577117157,0.086273158,0.358803881,0.412049226,0.835237317,0.513392402,0.731066373,0.0190074,0.46449267,0.901317665,0.224313909,0.031522185,0.433408734,0.704431821,0.454463507,0.459978314,5
0.669805041,0.254388808,0.751889792,0.153113531,0.395750605,0.656008108,0.828369007,0.791531071,0.721685599,0.359096384,0.122304316,0.216834218,0.864833815,0.85733137,0.951560853,0.075988652,0.536809085,0.648683045,0.710657377,0.643863235,0.77001139,0.359471576,0.179432772,0.204583372,0.011978689,0.350321872,0.091744051,0.321488693,0.628210077,0.894478056,0.839605451,0.252674212,0.134083142,0.193072274,0.970986652,0.54947448,0.182502223,0.840746155,0.395191244,0.899222152,0.260677127,0.393221759,0.504947763,0.892615334,0.868757432,0.57435507,0.22177551,0.403356972,0.975633065,0.607773224,0.781097755,0.449864695,0.532007275,0.428954112,0.702920998,0.851471014,0.507363543,0.480867459,0.340286467,0.177096694,0.939247723,0.316079719,0.800691464,0.715347021,0.7909176,0.936768133,0.62337076,0.897950343,0.167697323,0.626712576,0.772275613,0.271641131,0.740753801,0.778476829,0.831187956,0.312882913,0.68160659,0.304253283,0.739040387,0.462973665,0.597544375,0.415839981,0.161982927,0.17802953,0.077568907,0.61807268,0.848638398,0.020836826,0.066239502,0.457466992,0.737720736,0.157707645,0.27165132,0.232006201,0.399051219,0.224998677,0.352598679,0.728542599,0.611009248,0.081181705,0
0.637745666,0.477077172,0.934565575,0.289304317,0.72616642,0.730860823,0.221500781,0.903223625,0.4911832,0.678883367,0.145855559,0.257803917,0.586107118,0.319027268,0.499692919,0.374005199,0.640553797,0.487145363,0.004609936,0.649680838,0.422121557,0.34169834,0.094146752,0.220369691,0.223772292,0.935369499,0.432512975,0.042065847,0.138816682,0.079032676,0.58886939,0.186621492,0.49855764,0.370062063,0.803876377,0.320489637,0.458265482,0.721285549,0.433351207,0.793215536,0.661684356,0.410529114,0.503981926,0.967203456,0.661611497,0.904995226,0.178758503,0.483236156,0.90866167,0.322612061,0.967664198,0.09707749,0.90267117,0.445212122,0.073744165,0.879521593,0.251940212,0.022250125,0.135807106,0.659114742,0.977811489,0.11146214,0.461948048,0.180636551,0.745036534,0.1180589,0.239841748,0.196405968,0.55251978,0.873184092,0.511090201,0.058243453,0.563388931,0.797520999,0.132156197,0.072711214,0.187807778,0.746086323,0.59168042,0.540594654,0.249479895,0.332236595,0.965885013,0.240625227,0.901645423,0.580531504,0.123296466,0.467312378,0.948548717,0.418565598,0.863386565,0.256428695,0.570922152,0.843852058,0.920688441,0.485823367,0.639688102,0.002980131,0.253223308,0.278712104,5
0.093493012,0.279695013,0.321122033,0.96876604,0.668602381,0.426005079,0.988054461,0.15323232,0.476051194,0.647062207,0.055580634,0.716998858,0.099867353,0.140282309,0.159689512,0.928889827,0.683235545,0.655427501,0.555493496,0.292805999,0.620889705,0.41014972,0.14541615,0.68959729,0.129582168,0.190668581,0.817699312,0.660117096,0.630991154,0.418202784,0.396280518,0.690262609,0.740005539,0.510213202,0.969269244,0.955699559,0.41242949,0.820622254,0.543267842,0.511755888,0.054964061,0.57397471,0.900577931,0.780133849,0.786317145,0.159929039,0.358449447,0.233204917,0.315915282,0.579539343,0.364783813,0.560697817,0.438501248,0.286615558,0.095403434,0.891838457,0.011373366,0.001652488,0.82679774,0.99681094,0.727102828,0.015273838,0.226690227,0.9718227,0.808604252,0.566799844,0.236860709,0.014370206,0.020861473,0.611980864,0.021831876,0.993630142,0.183383833,0.710707362,0.155059721,0.540093421,0.080611288,0.766778425,0.584921095,0.086166693,0.848586189,0.547018615,0.92159231,0.916623374,0.920507789,0.0777852,0.120957762,0.98770581,0.487600821,0.238214053,0.769664488,0.264285221,0.727215688,0.837285778,0.784263377,0.274047808,0.401618574,0.413251003,0.491272918,0.167372852,3
0.45247005,0.510782991,0.531708997,0.81990043,0.517334498,0.230783923,0.663128738,0.797314144,0.319371666,0.645305929,0.146937996,0.341926305,0.90922393,0.911308163,0.575324579,0.702351461,0.854015415,0.958553185,0.48988644,0.561575737,0.415641567,0.071981937,0.422803472,0.790627339,0.804885498,0.892377115,0.051466705,0.52715459,0.107424488,0.200742183,0.900216502,0.496791258,0.758544921,0.064384106,0.416826504,0.674240281,0.133406481,0.325817879,0.064547805,0.651339941,0.970891259,0.827045491,0.974623117,0.845604795,0.855195806,0.577177195,0.518252311,0.406254266,0.818094895,0.182067612,0.056224916,0.947893823,0.003778185,0.976829322,0.72885337,0.32849892,0.697819843,0.817875157,0.245362056,0.770895683,0.804369625,0.24935463,0.041926354,0.204122285,0.200646409,0.065240454,0.726007385,0.379974924,0.884386167,0.252171106,0.453232165,0.639017429,0.87746495,0.524621102,0.373524628,0.867015078,0.310246425,0.0794237,0.445042108,0.785093306,0.030780832,0.585882245,0.594464049,0.928541763,0.286464817,0.278836613,0.440483651,0.356914901,0.736345863,0.641752077,0.758921038,0.820041791,0.922981133,0.430936732,0.984697389,0.215660813,0.714365162,0.534009317,0.816900595,0.476770521,0
0.783938635,0.930168715,0.732294266,0.776094286,0.067175431,0.204957662,0.974303741,0.693187004,0.561449017,0.366976373,0.044389001,0.369135908,0.498912873,0.211459509,0.173136791,0.508416551,0.585904236,0.239917919,0.587389474,0.900339964,0.473173258,0.85739017,0.927271445,0.092394029,0.09581158,0.476044183,0.588102444,0.425883464,0.32645077,0.640994116,0.002081512,0.968073281,0.232079088,0.917098769,0.109014745,0.238087182,0.234873701,0.996152904,0.004600546,0.639638209,0.869686581,0.672273654,0.362733818,0.958309363,0.893520755,0.43395492,0.573328493,0.967519188,0.982560362,0.449823276,0.847350028,0.301980227,0.371812873,0.164821883,0.209184593,0.656873302,0.510781618,0.231131861,0.402909616,0.37318346,0.987360205,0.853565837,0.387966333,0.913916579,0.342635392,0.667901513,0.966649997,0.390278864,0.679884965,0.295923811,0.266312316,0.574156666,0.979264598,0.453133849,0.93763697,0.91436352,0.253762612,0.401819407,0.643302478,0.518045884,0.09595853,0.99369803,0.752654001,0.437694038,0.61816855,0.087572817,0.495301654,0.930832416,0.896600958,0.337380845,0.531367864,0.697383524,0.340009267,0.064879218,0.505441657,0.601635736,0.0058416,0.095575374,0.207290644,0.348052287,1
0.541051223,0.293842919,0.276183814,0.869349344,0.145050641,0.495460133,0.952824717,0.625013249,0.71720548,0.431236991,0.019932167,0.646130368,0.631924281,0.110427636,0.462159714,0.915328945,0.205084832,0.461098755,0.461103185,0.810761468,0.82457587,0.75926942,0.365454159,0.072036925,0.349482977,0.679791201,0.702746574,0.965000209,0.453641231,0.632435583,0.539190871,0.15061856,0.461202472,0.544835155,0.950749606,0.366539054,0.980099103,0.542300074,0.242469243,0.191664387,0.141694917,0.452932871,0.02192643,0.445045283,0.988404692,0.670106796,0.759786121,0.119005391,0.473100861,0.286223101,0.894097528,0.181292472,0.458733327,0.588047718,0.514041092,0.830243528,0.231453171,0.37739111,0.792084297,0.528071412,0.402117386,0.029442515,0.753385424,0.972182078,0.620287009,0.856541221,0.516875743,0.231680965,0.014442104,0.653398268,0.493108848,0.782098147,0.694682417,0.987952368,0.510312583,0.42717479,0.286739689,0.476861292,0.872871478,0.042439726,0.977900047,0.993307194,0.597821379,0.331544204,0.223048968,0.276490396,0.050105427,0.475110958,0.057324271,0.718474215,0.371929456,0.199364732,0.544853558,0.973759307,0.695131049,0.49174685,0.776914299,0.737476472,0.891735461,0.204668948,4
0.858877576,0.301026087,0.940998928,0.281065149,0.926848543,0.963790714,0.145491357,0.974499883,0.085722968,0.218567787,0.444168781,0.993597366,0.488563051,0.550409443,0.69442495,0.968293558,0.7833514,0.224154004,0.302990931,0.09762824,0.644452364,0.180740307,0.257404888,0.888113655,0.326755675,0.566646718,0.397566009,0.074031287,0.36286383,0.408068203,0.895701102,0.324450654,0.37924112,0.782896769,0.758956651,0.798285277,0.95377074,0.795557498,0.407608203,0.821508517,0.508674632,0.277714033,0.302917068,0.223842389,0.144992958,0.184490412,0.06317805,0.888450865,0.93100781,0.586770392,0.840489557,0.183571103,0.901673825,0.50636156,0.067164993,0.141312744,0.308976461,0.04355758,0.309293378,0.059930433,0.236027605,0.265669756,0.994368976,0.235546674,0.239186449,0.686788968,0.859357479,0.387055413,0.87561802,0.340142021,0.19701588,0.329638824,0.609356374,0.367143159,0.672893804,0.236935879,0.700992894,0.347438363,0.455868372,0.55774514,0.686225003,0.238713692,0.835945537,0.72184275,0.234097919,0.974974563,0.664796991,0.452426886,0.157527326,0.533221002,0.164775887,0.429491679,0.408712523,0.719939644,0.192383181,0.821871355,0.326132327,0.443988627,0.772340976,0.6253924,1
0.308025352,0.386202925,0.305786814,0.594770167,0.332624533,0.725697695,0.579787159,0.145706612,0.310268619,0.221447442,0.390313213,0.515984086,0.506762857,0.754523677,0.189171864,0.946472829,0.342845107,0.300248847,0.685178578,0.805516629,0.378471765,0.746846975,0.883735956,0.766803665,0.034196486,0.827368911,0.774480958,0.669290238,0.760022419,0.979425396,0.431112888,0.067223235,0.46088997,0.046433655,0.294250408,0.586879792,0.309622893,0.685395246,0.821986328,0.420439179,0.900137951,0.079838931,0.840113164,0.828573145,0.321993896,0.298715187,0.305094981,0.811393712,0.831653488,0.329722459,0.592590347,0.138933229,0.468778738,0.998792851,0.158839148,0.94756264,0.824254722,0.972214651,0.179578761,0.21351849,0.016867182,0.724701813,0.644094693,0.178065438,0.791144966,0.299195506,0.134995569,0.422562665,0.090969848,0.263243656,0.371333358,0.851864175,0.792548741,0.442754286,0.724575058,0.568649636,0.340841855,0.725874343,0.683499154,0.619094442,0.617955521,0.682981992,0.384545513,0.869075815,0.162307845,0.883885463,0.342281843,0.125031616,0.600027403,0.375986669,0.815499727,0.430785469,0.668562526,0.30825799,0.209452375,0.388049031,0.606807835,0.656946739,0.578206665,0.988055719,2
0.691090186,0.931519628,0.117933195,0.06137293,0.310994702,0.136588938,0.525868528,0.518981254,0.575047166,0.745227881,0.9713297,0.878258691,0.11836724,0.338513689,0.255823025,0.176817358,0.544724877,0.553264402,0.227244828,0.71189725,0.732914299,0.020979995,0.395757704,0.890140641,0.520318608,0.347627801,0.253676152,0.24335452,0.099768034,0.817226419,0.086657405,0.292294766,0.045675739,0.78138657,0.039283682,0.308301104,0.57329737,0.40956136,0.282271067,0.275189072,0.797790306,0.973978095,0.34804107,0.039145514,0.036565778,0.759213415,0.552369822,0.783592657,0.69749701,0.907506349,0.885824291,0.788327396,0.47518916,0.308126408,0.507026787,0.502071607,0.610275549,0.186097568,0.65561988,0.456600924,0.620204832,0.239604823,0.434394894,0.210201214,0.875305157,0.487961045,0.224981416,0.041208696,0.675738665,0.214644714,0.989582192,0.533700373,0.288976996,0.657677434,0.275219923,0.820274294,0.308236051,0.988247732,0.605144785,0.844411149,0.07281547,0.348299417,0.737487086,0.655059017,0.194243121,0.356202931,0.263443407,0.61337017,0.344568229,0.309054242,0.20737798,0.409027121,0.19550259,0.962569587,0.154501811,0.913304715,0.428473098,0.377865992,0.231319801,0.635756334,0
0.685528015,0.467570962,0.055706896,0.918510151,0.980329133,0.431043415,0.613660807,0.450298626,0.321879651,0.077318793,0.45606773,0.818384556,0.017031461,0.582107683,0.880772109,0.21754943,0.183255865,0.772276626,0.255086431,0.191984268,0.377989251,0.392502012,0.874101063,0.618443472,0.405961456,0.534387964,0.953965233,0.113214677,0.207715522,0.962528707,0.957324849,0.177165421,0.145108817,0.421085134,0.049718292,0.654903532,0.077496022,0.058029627,0.485186936,0.957786636,0.426795936,0.356481159,0.997956716,0.531968961,0.375241407,0.385860813,0.194959496,0.512223057,0.438855028,0.270795296,0.160540087,0.311238869,0.508683328,0.058333272,0.153744029,0.947657267,0.542855351,0.063449304,0.693087759,0.06180287,0.738874227,0.749962722,0.651078976,0.732204545,0.087965781,0.726780552,0.13668832,0.339505907,0.942745254,0.502875478,0.967426432,0.088922459,0.4775566,0.06240232,0.630210262,0.078707001,0.175367803,0.25883031,0.748743852,0.163962119,0.846632053,0.131903939,0.035244449,0.395045419,0.979441642,0.110342228,0.101718444,0.751166511,0.312161694,0.717281617,0.200010589,0.460071994,0.265289878,0.451528215,0.769097093,0.76200994,0.515772288,0.928371844,0.263784102,0.240311351,1
0.613806401,0.621297034,0.04654004,0.607777712,0.374436157,0.747442525,0.808105665,0.55215382,0.001705032,0.63636581,0.74888128,0.248983266,0.464646001,0.965726623,0.298115553,0.223153251,0.21085479,0.558800834,0.949787101,0.608690129,0.30332312,0.638569778,0.624842298,0.596925136,0.159426207,0.634566799,0.430164453,0.018592059,0.539764487,0.989266745,0.349739591,0.965559218,0.096205742,0.732450116,0.114329995,0.273571574,0.570840835,0.592779694,0.775211317,0.615311407,0.593614704,0.912353087,0.452160752,0.225265779,0.161788585,0.399994597,0.712752755,0.042543485,0.129053387,0.10611346,0.585250153,0.242864651,0.166259428,0.59277072,0.761309915,0.332154916,0.578204606,0.098124413,0.93519103,0.336896185,0.997505693,0.978587756,0.778823449,0.020067095,0.54347492,0.08683642,0.895138026,0.789636253,0.972340377,0.608382953,0.522172804,0.518973856,0.386448374,0.468690067,0.635412583,0.932947608,0.595884338,0.857115942,0.862779911,0.518832676,0.347469641,0.639573873,0.445877342,0.081440867,0.3778091,0.994072138,0.04851187,0.696666912,0.841188705,0.648725903,0.569748231,0.707554417,0.429342737,0.091361737,0.962371754,0.43230077,0.665389237,0.531310437,0.054673072,0.952746601,3
