timestamp,trial_id,class_label,class_name,Ch1,Ch2,Ch3,Ch4,Ch5,Ch6,Ch7,Ch8,Ch9,Ch10,Ch11,Ch12,Ch13,Ch14,Ch15,Ch16,event
512.284,40,3,Tongue,-0.14684,-5.83354,13.73304,-3.11417,4.39649,0.12295,4.59791,-1.6206,3.6887,2.68879,3.28925,-3.06095,1.25939,8.09465,0.67394,4.13436,0
512.288,40,3,Tongue,1.40347,-0.10525,0.53881,-2.41732,2.11128,3.55202,0.99112,-4.46601,3.40073,-0.55075,1.65688,-2.3469,0.92498,2.37963,2.78073,-8.72705,0
512.292,40,3,Tongue,1.35498,3.28057,-2.96577,4.91796,0.41085,0.30836,3.61709,4.32521,3.40113,1.49799,0.55477,4.74866,-6.85896,8.93159,4.27054,5.37822,0
512.296,40,3,Tongue,2.03933,1.00006,-4.67051,-0.12606,0.1562,-11.4745,-4.26116,3.16482,4.89807,3.77136,-2.80018,5.4376,-5.3255,2.6573,-0.23194,9.95301,0
512.3,40,3,Tongue,3.09799,-0.66542,-3.25853,-4.80344,-7.32325,-1.31939,11.74245,-6.77972,-0.63086,-12.35323,-3.11324,3.73742,4.11478,2.64194,5.19727,0.64883,0
512.304,40,3,Tongue,-0.75029,12.71558,-4.54919,6.47386,8.71264,4.51235,3.90344,-1.92181,4.16778,3.83258,-1.54739,0.28982,2.82067,-7.4423,0.68094,6.61157,0
512.308,40,3,Tongue,1.75389,4.40613,4.36586,4.18592,-4.0938,4.54516,0.64277,11.0952,6.29359,7.34246,1.80991,0.3008,-5.31469,-3.22871,2.24892,1.25981,0
512.312,40,3,Tongue,0.29997,3.01763,-1.9121,-4.15354,3.32329,1.43453,1.92683,15.23849,-4.41234,1.43605,5.86271,-3.45751,0.077,10.51939,-4.2689,-3.16012,0
512.316,40,3,Tongue,7.30971,-0.94523,-0.9424,4.65734,-2.18597,0.37639,2.90042,2.56213,0.2342,0.92651,-7.31654,4.34188,2.25597,-7.50701,-3.43179,4.37661,0
512.32,40,3,Tongue,-3.83106,2.17562,-3.04754,0.08647,7.93311,-4.69068,-3.92968,-4.11334,-3.27016,-3.57765,13.7657,-5.32725,-2.16555,-5.44365,3.08657,1.34452,0
512.324,40,3,Tongue,-4.63915,3.67279,-2.59625,1.86187,2.10712,-1.13389,1.44297,12.31472,-13.36117,4.06772,1.76954,4.34587,-1.02453,-0.15584,-5.46936,8.10812,0
512.328,40,3,Tongue,-3.09556,2.25307,0.80125,-0.44141,0.87615,1.27876,-2.4046,-0.55098,6.63001,-5.57969,1.27838,1.34733,-1.39083,1.37529,-1.39732,-0.43748,0
512.332,40,3,Tongue,-4.2415,2.33756,1.86408,-4.31483,12.45314,0.26027,1.51601,-5.17727,11.67363,0.88637,-11.62621,-0.46831,-6.07531,-3.17141,2.50345,-4.13216,0
512.336,40,3,Tongue,-1.90852,1.13707,-0.93955,5.64885,4.34113,0.2321,9.11209,-7.47385,-0.57793,1.93804,5.57363,1.96735,-8.59435,3.51753,3.85758,-1.50418,0
512.34,40,3,Tongue,-5.47975,-1.8762,-7.53266,4.55521,10.99539,6.79597,-5.50814,2.16057,0.86078,-3.97272,6.79237,1.08841,-14.16038,8.17132,11.03314,-0.47871,0
512.344,40,3,Tongue,5.4996,1.0527,-1.10453,-10.45555,10.63406,1.406,0.67027,-5.86968,-0.76877,-0.43297,-6.04648,1.74765,-0.0348,-1.30322,0.64621,1.35944,0
512.348,40,3,Tongue,1.11882,1.29744,0.73568,-8.42117,-0.87044,-2.83934,-0.33922,-0.93428,4.31784,2.46018,5.72015,-1.80873,-3.79634,-5.01483,-0.88072,-9.10826,0
512.352,40,3,Tongue,1.74125,-7.85367,-3.54522,-3.80892,3.31747,2.03873,-1.00013,1.89766,-6.0106,-7.4185,-8.91589,1.25317,1.69714,5.16458,-6.22765,1.57213,0
512.356,40,3,Tongue,-4.41457,5.70869,-6.595,2.5842,-7.13343,-0.94135,11.64139,-8.46767,2.22865,-6.53699,-7.03538,-2.95337,0.68478,6.6013,-4.01806,-4.40591,0
512.36,40,3,Tongue,0.94204,-5.78314,-6.90399,8.14421,-1.37606,-6.7281,3.00648,-4.85405,-0.70209,0.81938,0.43479,0.60779,-5.477,-6.03839,-1.74599,8.41056,0
512.364,40,3,Tongue,0.81449,-9.295,-4.55043,0.43586,-4.21289,-3.30715,-4.0994,-2.70183,3.34268,1.38848,8.88399,3.17296,-0.93708,-2.74639,2.21289,10.59911,0
512.368,40,3,Tongue,-12.23583,4.27095,4.59547,-2.08759,-3.2322,-0.63623,-3.17007,-2.44649,2.74459,0.03228,3.76871,-5.98212,8.93193,-4.10375,-3.11893,-3.41819,0
512.372,40,3,Tongue,-6.61182,-6.24341,3.38934,-0.87616,0.07048,3.23595,-5.77218,-1.30899,-3.10471,-9.60768,-3.63762,-1.44332,3.17833,3.35091,-10.77624,-5.15496,0
512.376,40,3,Tongue,-3.72717,-2.28612,-3.18046,-5.8455,-6.10075,-3.29597,4.46908,-6.37076,-6.06725,-2.76802,2.27922,-3.36191,-4.54066,8.17894,5.36276,-3.89996,0
512.38,40,3,Tongue,3.48231,-5.89786,4.73727,5.25208,2.2291,1.38021,-4.41159,-2.30499,-9.19559,-4.33211,7.25884,-4.9015,8.70374,0.84572,-1.36665,-7.93335,0
512.384,40,3,Tongue,-2.11988,7.82278,4.48976,-5.81717,-5.20359,-4.41336,3.86028,7.22476,-1.12989,2.24276,-4.93167,-3.48505,-5.29064,-2.18438,0.19885,9.40098,0
512.388,40,3,Tongue,4.13833,1.1868,11.44269,-7.90175,-3.60048,1.80321,-1.83129,1.79144,-5.35583,3.38972,-4.72756,-1.16983,-2.50274,8.53857,1.77768,-1.21964,0
512.392,40,3,Tongue,2.8786,-5.13311,2.72669,-3.34849,0.61885,3.46415,-3.36003,-4.56465,-1.37471,-5.13713,-5.53676,10.5964,-3.67902,2.01341,5.37772,1.35632,0
512.396,40,3,Tongue,-9.1933,6.71597,9.0652,-4.7916,-1.17269,2.57171,2.48212,1.96241,-5.9955,-0.71919,8.46565,-2.18528,-1.20883,8.00409,7.25869,-5.83613,0
512.4,40,3,Tongue,3.50897,1.99941,-0.79881,3.50286,-4.18795,0.24797,14.57342,10.26453,-0.75706,3.40846,-1.18163,-0.72476,-4.2734,-2.81854,0.34338,0.90151,0
512.404,40,3,Tongue,-3.91985,-3.9849,1.59227,3.55486,14.37919,-10.59521,-3.35518,-1.50827,-0.05799,0.67241,-0.90546,-2.52026,1.4399,2.82963,-5.10509,-8.00249,0
512.408,40,3,Tongue,2.61086,0.1073,-0.59494,2.64973,-3.87876,0.54731,-0.77902,-5.76913,-0.54516,-1.85111,-8.39234,-5.26891,-1.37134,-3.9728,1.26588,10.39082,0
512.412,40,3,Tongue,-7.84566,-5.13637,-1.35417,-2.11535,5.01222,4.71573,7.53806,-1.46245,-1.50472,-8.98362,2.46663,-3.93213,-2.11562,-1.2328,2.01946,-0.2066,0
512.416,40,3,Tongue,-3.73563,-1.76906,9.09293,-0.85798,6.29313,1.36202,4.18311,9.94738,6.50669,2.45713,0.94214,2.74967,6.84953,1.27777,1.95796,0.46535,0
512.42,40,3,Tongue,-6.09975,-6.93466,2.17035,-0.95784,1.09401,16.55303,-3.02422,-0.62744,5.76904,-5.26521,4.60273,4.99769,-3.98839,1.56675,6.88186,1.9004,0
512.424,40,3,Tongue,-0.29412,-2.8973,-1.39464,1.92841,1.40071,4.31811,6.10722,-9.27707,-5.94129,-0.33139,3.96043,-1.642,-4.30846,-3.93423,-0.78251,4.74521,0
512.428,40,3,Tongue,3.7365,-6.73198,-1.57486,7.08169,2.53295,-0.89967,5.21122,4.96989,-7.2033,-4.31766,-4.71582,-6.29002,7.61966,2.92366,-2.02513,-1.38467,0
512.432,40,3,Tongue,-5.3737,-2.70898,1.51017,2.28193,-9.52961,-2.21972,-3.58217,-5.24235,-10.68795,-0.99736,-2.08447,1.87061,-2.65475,-1.37709,3.31664,5.03348,0
512.436,40,3,Tongue,3.44601,-14.17264,-10.39327,8.26386,8.04656,7.797,4.05405,2.09037,-2.10575,-6.80225,4.49857,5.11205,-2.68163,-1.04265,-4.67105,6.87332,0
512.44,40,3,Tongue,-0.49841,-1.43583,-5.31098,4.77508,-7.62156,-0.64955,-2.70065,-3.20155,-9.7079,0.15408,7.5,-6.12019,0.60137,-2.46743,-4.84964,0.97866,0
512.444,40,3,Tongue,9.37378,-10.22461,-2.85214,-7.93135,-0.49207,1.59391,1.93535,7.83197,-1.48717,-2.45329,1.02724,-0.59308,2.28759,-2.70539,-2.15594,-5.68085,0
512.448,40,3,Tongue,0.49586,5.52972,-1.14037,-5.50404,-5.6181,2.88062,-0.07513,1.95721,3.04725,-2.17859,5.89496,-6.12148,-5.4948,0.71095,-1.15596,-4.88986,0
512.452,40,3,Tongue,-5.14064,-1.10763,-2.07844,-2.34415,9.61724,3.39186,-0.80239,-3.08743,-1.99889,-4.05279,3.46966,-2.14939,1.86373,-4.2247,7.50892,-7.05435,0
512.456,40,3,Tongue,3.99836,-1.05457,-0.72106,-0.16037,-1.51828,-1.78478,-10.14577,-16.42938,-1.04686,0.13633,1.48123,0.73915,-8.6676,9.24201,0.43622,-6.26018,0
512.46,40,3,Tongue,-4.25289,-1.40329,4.28236,0.09347,-4.27811,-1.98885,3.28828,-2.66671,2.02615,-0.03563,1.24751,3.29472,4.65365,-2.94868,-1.79527,0.47491,0
512.464,40,3,Tongue,-4.55396,-3.42844,-2.24127,-3.1714,-4.2955,5.61099,6.04304,4.90424,-2.30765,-1.4959,0.53847,-1.98538,8.35753,2.09109,4.664,-1.13383,0
512.468,40,3,Tongue,-2.27414,-2.62935,-3.73036,4.09526,4.52358,0.76916,-0.44395,-9.37288,-0.02479,-2.47031,-4.8987,2.76202,1.54993,-12.65133,1.75779,6.66011,0
512.472,40,3,Tongue,-1.26063,7.67989,-5.99135,-0.64147,6.21882,1.82832,1.63112,4.41792,2.81155,4.69327,2.44278,-2.43844,-0.92606,3.84305,-5.64807,4.63444,0
512.476,40,3,Tongue,0.5449,0.97908,8.72162,-6.89071,-4.71767,-1.49968,-1.02263,2.93873,-1.86959,3.96441,0.39925,5.48775,-1.89813,-10.49044,-4.22224,2.40557,0
512.48,40,3,Tongue,-4.85837,0.02398,-3.77126,-1.94053,7.05249,-2.39403,2.74069,-6.16368,2.80788,1.92456,1.4113,9.57159,-5.65622,0.39367,-3.32523,6.25377,0
512.484,40,3,Tongue,-2.50578,-5.06873,-7.1067,-2.65199,-4.22966,-2.02956,-3.70492,2.43314,-2.11363,5.58933,-0.69421,-2.85456,-0.85689,-0.73076,9.51106,2.65334,0
512.488,40,3,Tongue,-3.01376,-4.13287,1.943,-0.67735,1.06022,-7.95453,-1.72083,-4.07116,3.95222,5.62451,2.8448,5.59516,3.68015,0.24893,3.29384,2.98288,0
512.492,40,3,Tongue,1.6828,-2.7182,-3.25936,7.9372,-8.62727,-12.88564,6.24431,10.52815,-4.87095,3.87186,-3.78479,-4.74584,-1.45611,-1.13495,1.61034,3.22726,0
512.496,40,3,Tongue,-4.89779,-9.72841,-2.17668,-2.4289,-8.44011,3.72638,3.66972,-7.44519,-0.7249,2.15177,-6.72794,-7.14188,-9.25537,3.02633,-0.53232,-5.10372,0
512.5,40,3,Tongue,-7.96783,3.51483,-1.0223,10.08518,4.68684,3.22679,-0.7982,8.18899,-6.63975,-1.72018,1.05673,1.62806,-1.13057,7.9804,-4.91646,-0.22432,0
512.504,40,3,Tongue,-5.47477,7.93268,-8.12173,0.80224,-3.46127,11.38244,0.77035,0.0696,-2.1977,-9.8999,-1.65206,0.58556,-13.66233,-3.41593,3.75929,0.80825,0
512.508,40,3,Tongue,-2.26291,4.30585,-0.52108,4.54245,-3.36647,6.99092,-6.6277,-1.03175,5.52386,-8.21618,13.44392,-3.00633,0.9118,-6.13157,0.27745,-1.69061,0
512.512,40,3,Tongue,1.6401,3.31026,-1.63877,-1.00978,-5.0001,2.68192,6.00505,1.46039,-8.84742,0.28074,-4.78448,2.96068,0.61494,1.36976,6.1368,4.04396,0
512.516,40,3,Tongue,4.58209,0.9913,1.41115,8.53076,-2.20267,5.79378,0.17164,1.13194,3.67716,4.52608,1.36502,-2.16798,-3.53079,-1.3262,-3.09142,-1.13047,0
512.52,40,3,Tongue,-6.14364,6.3278,1.17213,8.92821,10.34953,6.67612,-3.32976,0.3399,2.21361,-4.95051,0.11077,1.04077,3.23785,9.73501,3.06362,-10.99192,0
512.524,40,3,Tongue,-7.45507,7.08031,5.20964,-1.69987,4.78629,-5.65317,5.28527,4.36218,3.39225,-1.20082,-9.90387,15.38131,4.44962,-4.51152,-2.18273,-10.91339,0
512.528,40,3,Tongue,-0.90179,-5.02662,4.49444,-1.31207,-2.29485,3.60452,-2.45159,-1.97545,-0.26188,9.01035,-2.53323,-0.86237,10.91871,-4.91119,3.28133,3.73538,0
512.532,40,3,Tongue,-3.45285,-1.0296,1.55855,3.7713,4.68226,-2.33893,-0.96909,-8.18801,1.98081,1.05108,12.75266,-4.77684,4.61979,6.60701,-1.93736,-7.45789,0
512.536,40,3,Tongue,-2.47935,1.56327,-0.82732,4.77794,11.008,-6.70475,7.97926,9.38462,6.50975,-3.0292,7.22538,1.07809,-7.43219,0.10288,2.2147,4.30889,0
512.54,40,3,Tongue,7.1454,10.82122,-1.5669,10.26762,7.98597,11.4844,-5.27452,-3.43722,0.83467,0.33804,3.14296,-3.68447,-0.93708,2.70495,2.72173,5.06883,0
512.544,40,3,Tongue,-6.63963,-1.23193,2.78727,2.42854,-2.3699,4.21029,-7.06564,-1.39811,-5.16807,-3.47297,-7.8388,2.46859,13.73042,-6.76813,-3.22736,1.35918,0
512.548,40,3,Tongue,-1.03941,-5.52131,-5.03778,-1.67843,-0.6864,4.3151,-3.10906,-0.38454,-6.8402,0.65247,-0.5275,0.36709,1.8552,-3.51471,8.24476,3.72257,0
512.552,40,3,Tongue,2.37022,6.72117,1.40295,4.64577,3.6436,-3.25476,-3.34948,-0.88792,-4.03874,-1.97214,-2.70896,5.94012,-8.15908,2.38828,7.09379,-0.84942,0
512.556,40,3,Tongue,-3.99011,2.60086,-0.08019,-6.56089,6.2939,-0.79141,1.46495,2.7391,-2.33381,-1.45471,5.59694,-1.06106,1.79525,4.63177,4.07026,4.52021,0
512.56,40,3,Tongue,5.12315,4.64529,-1.39649,0.1521,4.12506,-2.02052,-0.80296,5.69305,4.04072,-1.45808,-3.15465,-6.42214,-3.84462,2.12516,8.1867,3.42867,0
512.564,40,3,Tongue,7.50117,-2.12661,-1.04777,-2.76711,-6.3235,5.54859,-6.56814,-3.03547,2.13219,-0.35919,-1.69244,-0.44696,-0.94239,2.10777,-3.50766,-1.06796,0
512.568,40,3,Tongue,-0.90531,-8.25298,-3.51728,3.50102,-7.50783,9.31314,-1.5397,-6.27742,0.3705,1.64575,-2.38483,11.87232,2.46992,6.41122,0.57698,4.84173,0
512.572,40,3,Tongue,7.69035,-15.06162,-1.73709,5.21059,-3.11996,-4.60807,-5.37614,4.92615,14.02248,0.64224,-1.10279,3.6193,6.01876,-5.81695,-6.69651,-7.00772,0
512.576,40,3,Tongue,0.64339,6.53961,-0.99564,2.75207,-2.26824,5.15618,-1.6071,-0.97519,3.36842,-2.69112,4.19663,4.37443,-3.90503,-0.2991,-5.61535,-3.50071,0
512.58,40,3,Tongue,-5.24435,3.68834,-6.68735,-7.95508,-5.52985,-8.12483,-12.41265,2.1058,-6.7604,-2.76152,1.43317,-4.94498,8.81427,0.6873,0.04735,-1.00828,0
512.584,40,3,Tongue,4.2539,-2.39662,-10.21854,-5.43371,1.51097,-2.86252,3.07057,-1.83041,-3.04138,9.19852,5.21956,-1.7864,0.96173,-1.57936,1.02293,-1.10042,0
512.588,40,3,Tongue,-5.20348,-6.2751,2.84895,-0.17238,2.77749,-5.66353,-1.02999,-6.30147,-3.43413,-5.43077,-2.94207,-5.57001,-0.30177,-2.46133,-7.71405,5.23494,0
512.592,40,3,Tongue,-6.19135,8.23012,3.77121,2.92676,-0.62792,-2.90132,1.25429,-0.06017,-21.1506,10.13819,8.39024,14.16948,-0.20224,4.51298,-6.42699,3.79213,0
512.596,40,3,Tongue,3.89849,3.32588,-0.83162,-3.69225,1.33308,-7.1785,-4.97394,-1.15602,-5.26899,1.08616,7.29965,-4.46333,-0.14972,-4.80132,0.59347,1.94975,0
512.6,40,3,Tongue,-3.74061,9.17125,-6.24913,-7.56139,7.38535,2.1824,3.95495,3.62126,3.57029,6.7392,-8.72162,-1.47829,-5.17526,4.11536,4.98493,1.96741,0
512.604,40,3,Tongue,8.7059,1.41719,-0.83872,0.04203,2.17806,-0.60016,-0.04959,0.23175,-5.6156,0.4801,0.02506,-5.61148,4.26271,-7.07204,-3.16394,8.52174,0
512.608,40,3,Tongue,-8.39189,-2.32067,0.76389,-0.70702,0.61134,3.72705,-0.6483,1.92698,0.82681,-0.65946,0.01343,-0.02357,1.32258,-3.08773,0.81825,-3.61601,0
512.612,40,3,Tongue,4.93979,-1.24765,-5.06292,-3.33125,-5.69076,1.05674,-5.58162,8.07213,-4.53797,6.27925,4.90755,-4.67054,3.25504,-8.81224,4.77943,-0.01478,0
512.616,40,3,Tongue,-0.69317,8.20816,0.00366,3.51131,1.96693,-0.03937,5.20318,-3.0975,2.95607,-1.14,-5.89823,-10.35793,-4.3981,-0.91293,-6.04846,2.12104,0
512.62,40,3,Tongue,-10.73189,5.56796,8.80926,3.67376,-3.06534,2.71895,3.69868,5.25375,1.62326,2.55666,-2.25185,2.71829,-2.3691,3.80204,1.72602,1.16472,0
512.624,40,3,Tongue,5.62492,-3.36462,-1.64772,-0.07242,-1.34395,-0.08981,-4.95634,2.80889,4.986,3.2915,0.28717,5.64821,-1.42385,4.82613,3.28031,-1.72085,0
512.628,40,3,Tongue,-4.78459,-2.87052,7.6189,-6.17865,-2.82228,3.18032,-1.93335,6.73485,-1.53606,-7.95056,-5.55441,0.48359,-6.19287,-7.14522,-5.81181,3.42375,0
512.632,40,3,Tongue,-12.14688,6.60178,5.04851,9.61887,4.61129,-0.57799,4.3831,7.85333,5.74068,-2.85995,-1.44084,-0.2925,-7.0381,0.54112,-4.76819,-1.33406,0
512.636,40,3,Tongue,9.02794,-4.18119,-0.10724,3.51134,0.16664,7.82798,1.20351,-8.08728,6.84641,6.13045,-1.33141,5.56384,-9.29167,-0.8177,7.53995,-3.09975,0
512.64,40,3,Tongue,4.03958,-2.40572,4.88099,-6.05071,-2.22995,2.21449,5.15142,7.98096,0.54581,-1.95789,-0.59246,-2.854,-1.7925,-8.62181,5.46814,1.49317,0
512.644,40,3,Tongue,-1.52417,5.12166,-0.74181,3.12068,-0.58885,-0.61544,-1.65291,-5.13243,5.39716,4.7221,10.24375,5.23324,9.26528,-4.20735,-7.98661,-2.46673,0
512.648,40,3,Tongue,6.32667,2.7775,2.20391,0.57677,-1.26878,3.41954,5.54517,-1.44749,-1.57077,0.82202,-1.77894,4.05639,3.22905,1.71249,2.36803,-1.64298,0
512.652,40,3,Tongue,0.40211,3.12931,2.97081,0.72381,-0.81838,1.81694,-0.30989,1.06292,-1.35925,3.52626,4.05627,-4.14117,-0.46841,0.08141,3.79333,3.41806,0
512.656,40,3,Tongue,0.80985,7.84487,-1.94161,-2.14119,-1.7188,0.6163,-6.20926,6.05052,-8.71943,-6.50015,7.36856,0.95103,-0.07717,-2.2043,7.01074,5.12861,0
512.66,40,3,Tongue,7.96538,-4.91364,1.45518,-4.8298,-1.10412,-3.781,-6.53487,5.01941,-6.83643,-2.62261,0.50175,2.97377,10.45545,-3.35501,-2.10752,-6.32947,0
512.664,40,3,Tongue,1.66116,5.01846,8.24714,-4.57217,0.9265,0.54963,-4.97823,3.42044,-2.15513,-12.13819,5.24762,-9.93171,1.10309,-5.84116,1.14733,3.81806,0
512.668,40,3,Tongue,5.55213,-2.29232,6.47048,-2.74236,-0.00291,-5.17555,-0.71632,8.64421,-3.70928,2.88593,-5.40018,1.40096,-1.45149,-2.9692,-12.07522,1.02618,0
512.672,40,3,Tongue,-2.56044,1.61636,1.72503,-7.41018,-1.08835,-5.1193,-2.26979,-6.17181,-2.08547,7.2656,6.15503,5.88274,-3.16571,-4.08462,1.13646,-1.79521,0
512.676,40,3,Tongue,-6.54229,-1.33061,5.21739,1.73846,-1.66624,-1.71805,-3.42213,-6.39953,-1.0788,-0.13198,3.69289,0.21727,-7.84814,1.92715,-0.33407,-5.12953,0
512.68,40,3,Tongue,-1.5715,-1.28335,-11.15551,-3.43444,-0.33584,-6.51534,12.06605,-0.2501,-8.29842,2.7091,-1.81384,2.93273,-7.78753,-1.29754,-0.64722,-3.17906,0
512.684,40,3,Tongue,3.47835,-3.14786,0.26854,0.19239,8.92611,-7.94049,10.18433,-1.91353,-1.39981,1.82945,-7.26366,-2.64534,-5.163,-4.80114,-2.76423,-6.72052,0
512.688,40,3,Tongue,7.7354,-4.22693,4.99658,9.65914,-0.66911,1.64328,4.77513,-7.59499,-8.03672,4.24901,1.66554,8.89233,3.5027,-4.45601,5.9985,0.17179,0
512.692,40,3,Tongue,0.58191,9.06832,-3.90198,-1.97114,7.91884,7.92376,0.29113,-10.74991,1.18435,-9.76239,-6.37304,1.04077,3.17641,0.70208,10.07953,-0.3388,0
512.696,40,3,Tongue,10.81021,-1.37013,-6.11093,-6.62933,1.55,2.8697,-2.87283,6.61002,7.567,9.92994,-6.06485,-3.86535,1.62765,-8.59397,-0.02012,5.28942,0
512.7,40,3,Tongue,-3.39202,-2.6485,-3.6969,2.02696,1.35155,-1.76994,6.91055,4.44217,-3.98677,-9.11874,3.77356,-12.44452,-4.9824,-6.11495,0.82581,1.25334,0
512.704,40,3,Tongue,-4.29789,-1.31538,3.97967,-0.9365,-3.87335,-6.0188,6.77758,-2.47302,-1.71815,1.05745,-0.03697,-9.56564,0.43403,-2.59233,-0.75477,7.15398,0
512.708,40,3,Tongue,0.92387,4.01818,-6.3402,-1.7292,-4.49258,3.89715,-7.25664,8.80592,-1.39743,9.0096,7.96641,-5.7293,5.46999,5.14841,8.60835,-2.74629,0
512.712,40,3,Tongue,1.37328,-4.81765,-2.10945,-2.92367,7.36057,-4.8832,0.07454,0.35075,-6.22753,-4.00736,-4.28693,1.81706,4.29474,-2.69993,-2.01962,-1.00682,0
512.716,40,3,Tongue,-1.42306,-1.59965,0.11513,6.92758,0.07565,3.74799,-8.26153,11.8464,9.06785,-1.23201,-2.85314,-0.35045,-9.35289,4.97656,0.86857,2.32346,0
512.72,40,3,Tongue,-1.90612,2.92972,2.11621,4.17962,2.71008,-0.62731,14.74171,-8.60125,0.66867,-5.60301,7.95574,-7.91177,-8.40681,5.5029,4.70624,-4.17751,0
512.724,40,3,Tongue,-3.53106,6.75238,6.77149,1.85998,-0.75747,4.73582,2.33032,15.78776,0.70005,-7.22469,-5.4082,8.05516,-4.4442,5.15903,9.41132,-8.25184,0
512.728,40,3,Tongue,3.78859,-2.2736,0.11584,3.04053,1.76378,-14.76645,-3.66389,7.17444,1.84976,-7.94933,2.35001,-3.03867,-2.64121,6.37323,5.21107,-6.14178,0
512.732,40,3,Tongue,0.93134,-5.03459,2.90034,3.12585,0.04419,-5.82195,-8.58612,0.58585,-1.65502,7.38375,5.39694,1.88401,-1.20603,-0.84793,1.50203,0.3276,0
512.736,40,3,Tongue,2.1439,1.5202,-2.68383,-0.6999,-1.91956,1.53955,6.4173,7.08286,-3.89961,1.86585,-11.23112,-9.07622,5.21098,-1.49201,-5.65911,4.83506,0
512.74,40,3,Tongue,-12.02095,4.37151,-5.29969,2.47168,-0.84165,2.53761,6.45183,4.61682,-4.96578,-6.36217,-4.64099,-0.4812,-0.86113,-5.0635,0.35622,1.44777,0
512.744,40,3,Tongue,5.81825,3.82205,-0.76753,-2.62386,2.7076,-1.65566,-6.41488,-0.28134,-6.63428,0.177,3.25054,-0.66952,7.05573,-4.32142,-0.35778,3.20683,0
512.748,40,3,Tongue,-4.11823,0.34913,-5.91708,-0.96079,-2.17446,12.92046,-0.84496,-1.65269,6.22401,-10.77438,3.17516,-5.20908,3.85914,6.64062,-4.89174,-1.48933,0
512.752,40,3,Tongue,6.46435,4.52868,7.2302,2.92502,3.09364,-2.58282,-7.60791,-11.99952,-12.67041,-1.86714,-0.10343,-3.25883,-1.4708,1.62373,-4.07784,3.25403,0
512.756,40,3,Tongue,-6.01119,-5.46304,-3.78038,-4.3159,2.04504,8.31748,-0.96621,3.28003,5.79844,-8.6054,-1.61999,-2.12584,10.47702,0.44121,-5.91296,6.06931,0
512.76,40,3,Tongue,-6.29879,-2.47275,-4.48293,-0.99925,6.89413,7.15627,1.30364,-6.43688,-2.25428,8.07259,0.93985,6.2232,0.91783,-1.3249,1.17202,-5.60905,0
512.764,40,3,Tongue,-2.23093,-10.72891,1.91785,-7.99047,-0.20186,-9.30924,-0.12427,-4.48488,0.28572,-6.06388,-5.90434,-3.14281,-3.89443,1.8161,2.06783,2.6259,0
512.768,40,3,Tongue,1.9893,-1.95927,-5.43573,-16.2843,0.05292,2.47292,-0.17044,-0.72574,-1.99423,0.5023,2.05604,-2.6512,2.77442,-6.87668,-2.57594,-8.17114,0
512.772,40,3,Tongue,5.77511,0.59406,-9.45704,-1.02455,1.01051,-5.45767,4.9818,-0.07502,-1.37972,-0.24271,-3.32272,-6.79722,-0.80981,5.62453,-2.60224,-4.55748,0
512.776,40,3,Tongue,-0.88523,-12.09419,-7.80859,-2.69955,-4.22101,-0.35394,3.99787,2.1153,10.05865,-0.70586,5.56807,9.08564,4.7179,-4.29213,5.97062,6.04223,0
512.78,40,3,Tongue,-3.2389,-8.28906,-3.84336,5.00903,-1.52995,-10.65114,-1.37633,-10.91662,11.28152,0.83096,2.93626,3.6491,2.47758,-8.23247,0.28333,-0.16046,0
512.784,40,3,Tongue,6.18054,-5.75085,-1.5033,-0.36361,-6.23461,-6.19829,4.16371,0.85062,1.91786,-1.48508,1.3034,-0.67081,0.12242,0.46945,-2.3255,1.28428,0
512.788,40,3,Tongue,-1.30264,-14.90588,0.97082,-0.24317,2.12934,4.05955,4.603,3.11601,-9.31256,9.19363,-6.45039,-0.53657,-4.17217,-6.97223,-0.0692,-3.25731,0
512.792,40,3,Tongue,-1.05731,-2.99489,-7.2218,0.72068,-3.35614,-6.34137,7.53647,-1.46146,8.32261,-3.74754,1.95441,-4.45795,-1.61704,-1.21456,2.10998,3.02055,0
512.796,40,3,Tongue,4.62938,-3.5005,-8.26653,-4.1424,8.28984,0.90666,0.32021,3.83188,4.11697,-2.18071,4.94715,-4.30691,4.09209,-5.15047,-0.13738,-2.80027,0
512.8,40,3,Tongue,3.06116,1.23129,-4.00884,3.81661,-1.78619,0.82175,-2.18096,-6.70158,8.2806,-0.9688,-2.91374,-7.69701,-4.72704,-3.66563,3.85772,6.48659,0
512.804,40,3,Tongue,3.49982,3.39611,-0.94802,6.85587,0.67142,3.07193,-6.33038,2.38848,-4.86662,-1.88138,-6.61013,-8.87623,-10.35791,-6.74163,2.88812,9.85895,0
512.808,40,3,Tongue,4.89213,-1.01943,8.25453,-4.10413,-3.16658,-8.93829,-9.0472,-3.1517,-5.74665,-1.07199,6.47379,1.22976,2.8897,5.82066,-8.20585,-0.00962,0
512.812,40,3,Tongue,-5.41452,-0.04704,-2.92778,-1.79537,3.69275,-5.5196,3.68941,0.92618,-7.49334,1.24531,-4.53994,3.2035,0.23959,-1.88259,2.46828,7.06328,0
512.816,40,3,Tongue,1.29295,0.67048,0.41907,-8.35982,2.23493,5.7553,5.7259,11.60572,10.18794,4.20571,-0.28189,0.07724,-1.26301,-7.99264,7.84103,4.58971,0
