timestamp,trial_id,class_label,class_name,Ch1,Ch2,Ch3,Ch4,Ch5,Ch6,Ch7,Ch8,event
440.664,34,3,Tongue,9.143355,-5.353441,2.416937,-0.412175,9.143981,2.499035,-4.703671,7.51462,0
440.668,34,3,Tongue,0.106745,1.853789,0.106806,2.002177,7.397412,-5.485874,4.095289,11.269754,0
440.672,34,3,Tongue,12.220006,1.784431,0.331402,8.526809,-3.557984,6.277906,-0.745479,2.962519,0
440.676,34,3,Tongue,2.930033,2.130389,4.32968,-1.098198,3.250035,-3.717079,-3.532592,-0.582254,0
440.68,34,3,Tongue,-3.052592,2.408012,-0.817039,-2.333589,-6.811755,-3.024748,4.812498,-6.023391,0
440.684,34,3,Tongue,-0.818744,-6.898073,-1.45251,5.584272,0.508725,2.734086,-1.119161,5.295736,0
440.688,34,3,Tongue,7.895119,0.404061,0.122908,2.370854,1.511942,9.540629,-4.435184,1.818232,0
440.692,34,3,Tongue,7.12018,7.404401,-6.019423,-0.541246,0.322379,-8.433781,-2.101838,1.003197,0
440.696,34,3,Tongue,4.684686,2.65387,13.963666,2.44785,-10.461597,-0.107438,-1.777177,1.633611,0
440.7,34,3,Tongue,-7.573818,0.625399,1.956515,-1.303949,3.696031,-0.291349,-4.153278,3.366104,0
440.704,34,3,Tongue,-7.665622,6.832464,0.910891,0.772001,2.319016,5.054265,3.32328,9.285745,0
440.708,34,3,Tongue,6.467396,-1.635548,5.083604,1.556511,6.766455,0.77658,-8.203038,-2.198177,0
440.712,34,3,Tongue,3.034748,-2.258288,-1.963173,1.19216,-0.262777,-7.625849,4.893191,-1.838936,0
440.716,34,3,Tongue,7.8268,-3.420705,-0.505796,-7.052996,0.968076,0.00106,-7.108116,-2.337808,0
440.72,34,3,Tongue,-0.357939,2.008326,-4.360467,-6.841426,1.442515,7.972627,-0.27211,-2.989833,0
440.724,34,3,Tongue,-4.724406,2.799251,10.173069,1.587202,8.574262,4.159907,-4.102491,-3.74344,0
440.728,34,3,Tongue,1.618697,4.042772,1.564395,10.110931,-7.348122,-4.165112,1.15661,1.149854,0
440.732,34,3,Tongue,2.310417,4.179548,-5.126346,-2.657917,6.988299,-1.379213,-6.525343,-0.811388,0
440.736,34,3,Tongue,-3.84005,-0.507959,-3.089493,4.822355,2.371919,-3.711493,-3.714489,-1.600359,0
440.74,34,3,Tongue,-6.235971,2.404329,-7.443123,-0.88576,-2.448796,2.614762,-4.701766,2.268683,0
440.744,34,3,Tongue,3.326585,-2.927823,1.050607,1.788693,5.341437,2.757699,-8.457461,1.586258,0
440.748,34,3,Tongue,-4.274463,1.093619,-5.229244,8.924425,-1.66193,-10.491797,1.860641,-4.266702,0
440.752,34,3,Tongue,10.063526,0.116938,0.190634,-3.606633,0.606449,-8.639345,-1.562889,0.72479,0
440.756,34,3,Tongue,8.204488,-4.352208,-5.133773,0.210149,1.632475,-0.156184,-3.021851,1.451461,0
440.76,34,3,Tongue,3.884782,-0.72503,-3.384582,1.634182,-2.338221,-1.097784,-3.29176,-1.578244,0
440.764,34,3,Tongue,8.417875,-4.605106,0.24897,2.147276,8.261758,-0.174167,1.258436,0.047386,0
440.768,34,3,Tongue,2.915614,-7.981272,-0.260585,-4.449826,11.454545,-8.977087,9.5161,3.139214,0
440.772,34,3,Tongue,-1.094007,-1.057981,4.743227,-2.281243,-6.960429,-6.373826,-3.285922,0.369504,0
440.776,34,3,Tongue,8.071924,-3.935216,-13.882064,-9.013742,-4.116304,2.706064,-1.606406,4.547712,0
440.78,34,3,Tongue,2.70993,0.566473,0.009738,-0.327974,3.867429,-8.378458,1.684134,-2.245016,0
440.784,34,3,Tongue,-2.014097,0.762047,5.023596,-2.407481,0.864767,8.331158,-9.340987,-7.730884,0
440.788,34,3,Tongue,-5.03502,-1.603811,5.658699,0.476735,0.9584,-4.717572,-6.220004,-10.214425,0
440.792,34,3,Tongue,-3.397617,4.594433,1.036038,-1.373321,0.231615,-11.898387,-4.185575,-5.558798,0
440.796,34,3,Tongue,5.751436,0.331473,1.280142,-1.474567,13.6993,2.395498,-5.63187,-0.807866,0
440.8,34,3,Tongue,-0.34522,-7.738118,2.867316,0.303988,4.492718,4.260455,3.058605,7.523798,0
440.804,34,3,Tongue,8.904598,-5.495154,-5.609794,6.411079,6.046484,7.286848,-7.616061,-2.506558,0
440.808,34,3,Tongue,3.24288,9.960435,3.834916,6.234404,-1.825624,5.315096,-1.468045,3.262776,0
440.812,34,3,Tongue,4.020433,-0.391614,8.394491,-0.587698,-3.600549,5.996918,9.609871,4.114794,0
440.816,34,3,Tongue,-3.207405,0.967126,-0.334916,0.668431,6.671716,0.220775,4.261642,2.661148,0
440.82,34,3,Tongue,-2.265127,-7.304817,5.954168,1.846482,-2.108534,4.234864,7.399605,-1.507823,0
440.824,34,3,Tongue,-6.84419,11.727433,2.03927,3.969921,-2.565852,-1.932829,6.249868,-0.700811,0
440.828,34,3,Tongue,-3.789953,-3.073035,5.288099,4.940656,2.984503,1.524787,1.745305,-1.524844,0
440.832,34,3,Tongue,-2.858357,8.576175,-0.166156,4.475679,2.371261,1.433858,-0.115938,5.274984,0
440.836,34,3,Tongue,-0.967129,0.810647,3.722851,6.777528,4.200211,1.209068,6.676025,1.776966,0
440.84,34,3,Tongue,9.911776,4.035235,-2.744322,4.960202,-1.985812,-6.953364,3.480314,-1.833244,0
440.844,34,3,Tongue,-2.728826,2.686006,8.016519,1.689268,0.131193,3.829342,7.082379,-7.662084,0
440.848,34,3,Tongue,6.626519,0.352638,-2.093831,-4.95548,0.138666,-3.44935,-3.36871,-1.80247,0
440.852,34,3,Tongue,-5.487865,-1.479865,-5.947676,-3.78998,2.182614,-4.699399,-9.65431,-3.064369,0
440.856,34,3,Tongue,-2.729302,-1.265123,5.89378,-4.179521,2.978292,0.246893,-9.393035,0.043292,0
440.86,34,3,Tongue,1.077997,-0.949381,10.902262,-11.000998,-0.711635,4.105981,3.651369,0.776816,0
440.864,34,3,Tongue,4.98214,7.898214,-5.22348,5.596893,-1.630358,-1.522507,5.402306,-1.712333,0
440.868,34,3,Tongue,0.08491,-5.215999,0.180518,4.496825,-2.047661,-5.198898,-1.634853,-4.101553,0
440.872,34,3,Tongue,-0.925523,-0.901273,2.192291,8.943915,-0.576336,3.012688,-1.148701,-3.43615,0
440.876,34,3,Tongue,3.827646,5.186474,-0.695122,0.924733,8.710301,-0.397836,1.331178,8.256089,0
440.88,34,3,Tongue,0.976543,3.458208,-5.002328,4.932355,5.673661,-0.523405,-3.350972,2.650217,0
440.884,34,3,Tongue,-7.249918,1.484045,-7.659457,-3.254636,-6.337386,5.769485,5.145194,-8.792715,0
440.888,34,3,Tongue,7.818512,-3.696067,5.460544,4.929831,3.94616,7.519624,0.073064,0.778528,0
440.892,34,3,Tongue,1.779347,-3.14227,-8.006443,-4.79619,5.598895,-1.330624,-6.194958,0.270546,0
440.896,34,3,Tongue,1.019889,1.933425,-1.857343,4.818974,4.117924,-10.423696,3.370433,-1.241902,0
440.9,34,3,Tongue,1.026414,-0.158395,2.873227,1.327337,-13.851039,0.173889,-1.455001,-1.862572,0
440.904,34,3,Tongue,-7.042454,-4.685151,-8.342072,-7.751368,2.593635,-1.251641,-0.569791,-9.760361,0
440.908,34,3,Tongue,-7.414843,-7.403329,0.068498,4.298311,-5.823816,-9.50936,-3.694267,-0.753648,0
440.912,34,3,Tongue,9.122275,0.240759,1.923918,-2.183896,-4.255245,-7.678855,-1.962595,7.453887,0
440.916,34,3,Tongue,-1.610441,-0.67912,0.507107,7.909889,-0.478053,-2.315165,7.742339,-0.66971,0
440.92,34,3,Tongue,-0.32377,0.181127,-1.911317,-0.912979,6.619604,1.786121,4.614005,-9.070952,0
440.924,34,3,Tongue,-1.522803,1.044831,0.998117,-5.37466,6.42497,0.296449,-2.668306,8.652044,0
440.928,34,3,Tongue,1.180125,1.293785,-2.150917,-2.162891,1.753154,-1.937485,-2.186614,5.557117,0
440.932,34,3,Tongue,-3.189982,-3.424493,-1.574,5.42892,-2.291771,-1.468192,-6.807678,0.352977,0
440.936,34,3,Tongue,-1.942434,0.202025,-14.352545,-2.164518,1.615125,-14.778554,3.906518,6.449436,0
440.94,34,3,Tongue,-0.875258,7.899485,-0.817003,0.925553,2.524779,-9.713317,-7.783278,1.118273,0
440.944,34,3,Tongue,2.248308,-2.109864,-6.087386,10.780037,9.178088,-6.582785,1.38897,-3.403826,0
440.948,34,3,Tongue,3.123927,1.764153,1.768526,-4.824004,3.923692,8.780606,-4.730118,0.237233,0
440.952,34,3,Tongue,-0.089208,2.125645,8.948815,3.430305,-3.744462,-0.475379,4.681225,-5.797936,0
440.956,34,3,Tongue,-9.033456,-0.121468,0.815134,-9.752699,-2.341885,-2.36579,6.851181,0.890191,0
440.96,34,3,Tongue,4.869532,11.474365,-0.870646,3.689835,1.791321,4.804675,8.24309,5.51949,0
440.964,34,3,Tongue,3.250189,-0.760078,1.647666,-3.627201,8.375499,2.781432,4.621993,-4.882805,0
440.968,34,3,Tongue,-6.860666,3.482638,-4.444514,11.363782,3.044724,-4.968551,0.228556,-7.306942,0
440.972,34,3,Tongue,-0.433876,-2.574952,11.842599,-4.566998,-1.005823,7.462733,1.471384,1.427349,0
440.976,34,3,Tongue,-1.507827,-2.548233,-8.653749,11.167704,-7.202423,-3.363499,-6.644314,-7.680193,0
440.98,34,3,Tongue,5.667683,2.841224,-9.890725,-1.963161,-5.799501,-2.865239,2.591545,-0.50077,0
440.984,34,3,Tongue,3.259177,-6.045348,2.648239,-12.857924,-1.32713,0.532182,4.962545,0.762098,0
440.988,34,3,Tongue,-5.906603,3.836194,2.904516,3.363379,1.894935,-5.477526,4.466922,-0.755738,0
440.992,34,3,Tongue,10.236238,6.380878,-10.197579,4.466505,0.145521,-3.315308,-7.10065,1.652126,0
440.996,34,3,Tongue,-0.018032,5.373746,-0.407808,4.330623,-2.706873,1.895978,6.871125,-7.471831,0
441.0,34,3,Tongue,3.667565,-0.403063,5.246725,11.477602,-1.400079,0.656294,-5.08096,4.527117,0
441.004,34,3,Tongue,-0.754212,1.310379,-3.704113,-1.464554,-0.306996,1.674101,-7.406445,-6.935597,0
441.008,34,3,Tongue,-4.217915,-3.268426,-8.86431,7.50227,1.243763,-0.920234,-2.668526,-1.9478,0
441.012,34,3,Tongue,-2.504824,9.138471,-2.016379,-2.269801,-2.791384,1.955393,7.693397,4.590554,0
441.016,34,3,Tongue,-9.146574,6.57859,-8.568081,1.100119,-3.800364,-6.016788,-1.60837,-6.985539,0
441.02,34,3,Tongue,-9.685722,-5.863597,-2.729806,-8.376928,-4.967042,2.608442,-0.361637,7.996779,0
441.024,34,3,Tongue,-1.312104,10.143819,1.768559,-3.754838,4.977318,3.472267,9.653581,-2.24974,0
441.028,34,3,Tongue,-3.32052,7.867937,0.951357,4.222427,1.707661,4.096953,-8.890418,0.905296,0
441.032,34,3,Tongue,-1.44157,-5.356116,-7.95123,9.547219,-1.89385,0.819807,-4.491037,-5.546469,0
441.036,34,3,Tongue,-4.59379,5.277323,-3.935422,6.88461,7.079256,-2.25324,2.19162,3.333098,0
441.04,34,3,Tongue,11.421121,0.1638,-6.871425,-1.270231,-7.066353,-1.730941,-1.844044,-7.25178,0
441.044,34,3,Tongue,1.720707,1.928597,1.749949,3.765341,9.70231,2.607156,-4.376578,2.801699,0
441.048,34,3,Tongue,0.251204,2.687413,4.734587,-1.045458,10.752197,-4.889407,2.749608,-0.840503,0
441.052,34,3,Tongue,6.654524,3.522782,4.441506,-2.034904,-2.517188,-6.498398,1.884897,-8.459893,0
441.056,34,3,Tongue,10.893557,-1.475773,-4.62351,4.873022,-1.459525,-7.170318,5.14987,-5.912724,0
441.06,34,3,Tongue,-6.434688,-9.979001,-5.067598,-0.759442,-11.310349,1.130097,6.572591,-4.823783,0
441.064,34,3,Tongue,1.801846,6.333133,7.30174,2.855582,-0.472427,10.3273,2.57619,-2.063952,0
441.068,34,3,Tongue,-1.994541,-2.616422,-10.364468,-12.409705,5.415179,4.497395,5.601655,7.40909,0
441.072,34,3,Tongue,2.911392,0.356455,-2.410636,-12.08047,-3.427263,-2.693237,-2.77964,-9.426165,0
441.076,34,3,Tongue,0.910168,0.112187,4.260532,3.296571,2.005472,-7.89092,5.017655,-1.210917,0
441.08,34,3,Tongue,-4.218897,3.241412,-3.566928,5.419447,4.232419,6.387693,4.106444,-4.050843,0
441.084,34,3,Tongue,4.998744,-1.831182,6.510202,1.264664,6.791415,-4.05393,-8.997747,-4.646555,0
441.088,34,3,Tongue,-0.327001,-3.881892,-3.817532,2.775153,-3.950755,-3.069521,-4.490712,4.950712,0
441.092,34,3,Tongue,1.780003,-3.886419,6.257361,1.904432,-3.64272,3.754142,1.208135,7.643114,0
441.096,34,3,Tongue,4.264864,-3.504803,8.043845,3.476022,0.638691,2.82043,0.88794,11.789502,0
441.1,34,3,Tongue,4.222499,-6.100404,1.751434,5.267169,5.994508,0.789814,8.639797,-5.31532,0
441.104,34,3,Tongue,-2.657486,0.969448,-6.469997,-0.087316,0.674979,-3.039048,-8.604234,7.093244,0
441.108,34,3,Tongue,-1.465236,-10.258611,-6.323776,-6.479522,-1.492616,-2.047427,0.110423,-7.489025,0
441.112,34,3,Tongue,-1.629885,-11.418642,-1.225302,3.642003,-0.092586,-7.4106,-0.761641,0.791937,0
441.116,34,3,Tongue,-5.614696,1.710202,-0.915828,0.365632,-4.994434,0.973487,-4.013438,2.798947,0
441.12,34,3,Tongue,-0.601093,-4.897802,-5.80124,12.056885,6.258151,6.216138,10.614979,10.942383,0
441.124,34,3,Tongue,2.333555,4.002778,6.347718,4.536273,3.000555,-5.71039,-2.565947,2.852889,0
441.128,34,3,Tongue,-4.940163,7.15492,0.85005,3.957234,4.084309,1.103324,-0.575443,-7.52755,0
441.132,34,3,Tongue,0.476375,-8.420942,0.995246,0.947758,-8.270832,-1.754381,-1.341165,10.659241,0
441.136,34,3,Tongue,4.773859,4.160628,-0.857674,0.376289,9.529346,0.068908,-4.187951,-0.040959,0
441.14,34,3,Tongue,5.478996,2.888003,3.878644,-5.655612,-4.59766,-11.500433,-7.830411,-0.867056,0
441.144,34,3,Tongue,-8.631323,2.615988,-4.359121,-9.940932,12.68701,0.699891,8.709213,2.671172,0
441.148,34,3,Tongue,-12.960018,-1.656336,10.594983,2.646654,1.546695,2.392083,0.37515,-5.566603,0
441.152,34,3,Tongue,-0.639459,0.098292,-6.248006,-4.53199,-1.744128,-1.378839,-6.478274,2.650857,0
441.156,34,3,Tongue,-2.116109,1.148378,0.883189,1.514996,-1.509791,-4.961675,-1.365342,-5.085511,0
441.16,34,3,Tongue,-6.2395,-0.893232,4.087565,3.065156,-2.513822,-4.63943,-1.720703,-0.218644,0
441.164,34,3,Tongue,-1.364899,0.511295,3.865923,-5.060471,0.7857,3.290665,13.620264,4.877485,0
441.168,34,3,Tongue,-3.248688,-4.603923,6.739364,0.687722,-3.868628,0.977763,-0.78628,10.587751,0
441.172,34,3,Tongue,-4.189572,5.843882,0.562166,2.752253,-2.160364,8.021595,5.26461,-6.511614,0
441.176,34,3,Tongue,-3.993147,-0.889479,3.888886,-3.828167,4.155464,-1.565276,-7.735285,6.403487,0
441.18,34,3,Tongue,0.085857,2.597073,5.31199,-1.882852,-7.474137,5.790182,-5.821166,-1.448559,0
441.184,34,3,Tongue,-11.207091,-2.468964,3.16711,-1.174527,-6.956825,4.60075,-1.630641,-6.338936,0
441.188,34,3,Tongue,-0.823494,-4.676225,-5.37718,4.522589,1.130862,5.270335,5.730729,9.835573,0
441.192,34,3,Tongue,14.303787,4.474067,-0.949476,2.979999,2.240093,-3.272766,-3.072864,3.388848,0
441.196,34,3,Tongue,4.11271,1.373225,8.774267,1.056014,1.806732,-1.251907,1.804793,2.422502,0
441.2,34,3,Tongue,-2.151663,-4.628035,2.836175,2.754065,8.65398,5.456277,6.39598,-2.376954,0
441.204,34,3,Tongue,5.394892,-9.345586,-6.889499,3.619367,-3.822911,-8.399715,-3.014346,8.651899,0
441.208,34,3,Tongue,7.164583,-0.749185,2.217357,-0.488563,-1.346478,4.536497,-0.327583,0.649636,0
441.212,34,3,Tongue,1.456118,-6.530734,4.194707,7.215214,0.378954,-4.502039,-11.003324,-1.510914,0
441.216,34,3,Tongue,-5.909767,1.329214,2.467044,-0.16594,1.982608,0.14388,6.677783,-1.769608,0
441.22,34,3,Tongue,-4.049517,-2.370901,5.17111,-3.17493,0.102422,-0.984228,0.279103,0.555975,0
441.224,34,3,Tongue,-4.470678,0.704358,-2.972564,-7.622659,4.435336,7.777691,-0.259304,6.627386,0
441.228,34,3,Tongue,-8.004008,-11.92609,-6.159009,0.337501,3.921803,3.582283,-2.689808,-2.121708,0
441.232,34,3,Tongue,5.119676,-2.66862,-3.069378,11.283409,5.535452,5.574675,1.746191,-2.172992,0
441.236,34,3,Tongue,10.497635,-4.290823,0.638762,1.779926,6.329431,-3.391397,5.968871,-2.187066,0
441.24,34,3,Tongue,0.210609,-2.551233,0.666602,7.47732,6.405919,10.792973,-5.013257,-5.674248,0
441.244,34,3,Tongue,-3.478131,-2.957192,-0.585069,2.641169,7.512673,-5.752486,-11.796223,4.871792,0
441.248,34,3,Tongue,3.44349,-2.424879,13.909929,6.431134,8.477834,3.015186,-4.785953,-1.904169,0
441.252,34,3,Tongue,5.818264,-0.810574,-6.921606,-1.25687,3.516649,-6.681929,0.452957,-5.102099,0
441.256,34,3,Tongue,-3.482133,0.212541,5.57781,2.135751,10.201389,-3.880719,0.801288,-3.064114,0
441.26,34,3,Tongue,1.313883,0.276845,0.580618,-4.635127,-2.456922,-1.206931,3.042148,3.633328,0
441.264,34,3,Tongue,-8.604315,-2.52058,0.924573,-5.177104,2.505665,-7.533104,0.390679,3.02285,0
441.268,34,3,Tongue,0.640016,1.595901,3.033365,2.394098,2.470732,-2.326674,0.596839,-2.000279,0
441.272,34,3,Tongue,-5.006033,9.172728,3.083433,1.610557,-5.950246,-6.938349,0.612148,-8.361272,0
441.276,34,3,Tongue,1.497796,-11.058663,1.027719,4.442917,-10.559127,4.353951,-1.832302,-0.536721,0
441.28,34,3,Tongue,-2.736736,-1.894805,6.199389,-5.501525,7.263719,1.727313,-0.29319,2.633343,0
441.284,34,3,Tongue,0.069959,0.573693,-5.069067,-5.699873,11.852176,8.129915,3.795568,-3.080291,0
441.288,34,3,Tongue,10.782195,-6.112064,-6.865798,-0.899157,-5.523125,-4.14436,-2.193329,4.816744,0
441.292,34,3,Tongue,0.507486,0.553544,7.150388,-12.387448,-3.99826,-2.737512,-3.368948,4.078731,0
441.296,34,3,Tongue,2.392605,-0.008798,-2.31014,-1.460941,1.166218,7.351835,16.223824,1.99778,0
441.3,34,3,Tongue,-0.839285,0.358851,4.643029,2.180991,-4.555973,-6.274861,-8.529214,3.420201,0
441.304,34,3,Tongue,-8.793277,-2.889428,-0.6992,-2.466396,-3.414554,2.228773,4.395439,-0.533045,0
441.308,34,3,Tongue,-3.180649,-0.12945,3.518943,-1.879889,-3.920089,3.543719,-3.56214,-8.066911,0
441.312,34,3,Tongue,-2.716182,4.407968,1.252214,1.707094,-2.089505,-2.202314,8.16275,-9.133502,0
441.316,34,3,Tongue,2.9015,-2.041538,5.242648,-6.922191,-4.292794,5.353454,-5.683965,6.24957,0
441.32,34,3,Tongue,1.921113,4.358137,-2.353648,-3.123327,-0.919775,-8.565771,0.740858,2.259822,0
441.324,34,3,Tongue,1.591358,-2.294275,-2.29219,-0.656635,-3.338782,-2.805257,1.604533,3.668812,0
441.328,34,3,Tongue,4.485628,-1.989906,-15.983259,0.569974,1.179977,-3.949902,5.620395,8.274277,0
441.332,34,3,Tongue,-5.775551,-1.221775,-3.980841,3.860702,-0.697406,-6.907333,-0.063996,-4.590612,0
441.336,34,3,Tongue,10.245963,0.257384,6.746306,-7.564167,-6.255299,4.767311,1.379469,0.866974,0
441.34,34,3,Tongue,-8.39645,1.680803,-14.880572,-2.012267,0.243468,-2.235707,-4.398198,-0.553302,0
441.344,34,3,Tongue,-6.626544,0.423334,-8.361371,-0.454614,5.037491,-2.306414,6.402302,-0.526284,0
441.348,34,3,Tongue,1.864871,-0.280533,7.198331,-2.5922,-5.287839,5.345682,-2.552064,2.603796,0
441.352,34,3,Tongue,-5.439421,-0.965018,8.948197,-0.487535,5.909197,2.385785,0.906343,1.684276,0
441.356,34,3,Tongue,0.249504,-3.165668,-1.748353,-11.958131,0.914288,-1.690581,0.054246,-8.872322,0
441.36,34,3,Tongue,-3.627389,-2.611682,-2.703611,-2.306772,2.44901,4.172093,-7.268158,3.157547,0
441.364,34,3,Tongue,2.536945,-1.932253,3.715233,4.790468,-6.570745,8.131964,-3.199421,-0.947261,0
441.368,34,3,Tongue,-0.188585,-10.817297,6.63562,2.930844,4.343573,-6.370779,-4.356938,3.499124,0
441.372,34,3,Tongue,-2.882857,-1.801475,-1.189326,2.566893,-6.122899,-2.922615,-1.2609,3.517362,0
441.376,34,3,Tongue,-0.127673,1.688118,-8.405394,3.427461,-1.192524,1.419793,6.519691,8.629324,0
441.38,34,3,Tongue,10.123289,-4.329062,1.039355,3.358244,4.524941,3.474843,-2.5436,-2.589061,0
441.384,34,3,Tongue,-0.42438,-2.282897,-2.100028,-2.167355,-2.002159,5.568588,7.351998,4.322584,0
441.388,34,3,Tongue,-6.968656,5.050551,11.020616,2.660132,8.299436,4.20165,-4.088567,6.925149,0
441.392,34,3,Tongue,-9.08367,-1.989157,-2.901847,-4.800123,1.358618,4.821316,3.790237,-4.24507,0
441.396,34,3,Tongue,-3.385924,0.462222,-5.231515,4.053942,1.735195,9.928515,-2.392937,0.296477,0
441.4,34,3,Tongue,1.221156,-7.438317,2.356638,-1.157063,-0.208623,2.625236,0.806851,-1.905612,0
441.404,34,3,Tongue,7.275118,-1.185295,-2.970941,-5.051948,0.152072,4.061997,3.384567,-4.176632,0
441.408,34,3,Tongue,4.449325,-7.482547,4.553694,-2.264609,2.483954,-6.743644,2.467471,5.512514,0
441.412,34,3,Tongue,-3.903887,3.199149,3.217191,-1.100362,0.120654,5.954375,5.881284,-2.550976,0
441.416,34,3,Tongue,-6.677693,5.329722,-2.200163,-5.487703,-3.437043,-1.225945,8.247777,5.187923,0
441.42,34,3,Tongue,-1.034297,-0.301772,3.460993,7.29222,-0.977034,-7.000197,3.448803,0.817372,0
441.424,34,3,Tongue,-0.561562,-3.982984,6.216296,-1.745755,2.040067,-1.457192,-4.257773,-1.398301,0
441.428,34,3,Tongue,-2.01399,3.183519,3.001545,-4.484845,-2.967304,-5.361827,-2.636032,7.339853,0
441.432,34,3,Tongue,3.201141,-6.179165,3.616737,2.996474,-1.287653,-3.908893,-0.604998,-0.750173,0
441.436,34,3,Tongue,-4.715298,-1.869196,1.313092,7.725497,6.832217,2.612823,2.476762,-5.328084,0
441.44,34,3,Tongue,-0.928303,-8.316251,-4.244694,10.596423,4.427112,-6.050309,-5.165859,-3.034795,0
441.444,34,3,Tongue,1.432116,-6.331744,3.639494,-5.089116,-3.790533,-3.311162,-0.737027,-0.464681,0
441.448,34,3,Tongue,-7.835888,1.679578,6.055882,3.758182,-2.335797,-3.95288,-13.020076,-2.210887,0
441.452,34,3,Tongue,1.598991,-1.647002,-1.076269,1.094394,-0.803709,3.252332,-7.132779,-3.272183,0
441.456,34,3,Tongue,4.812275,2.768722,-3.710748,5.449214,0.273242,-3.561998,-7.873212,6.171859,0
441.46,34,3,Tongue,3.841786,5.728779,0.844731,9.744884,-6.604313,1.842609,0.010898,3.523508,0
441.464,34,3,Tongue,-0.131197,1.698585,5.140852,-3.349704,-6.394481,-5.07534,-6.825227,-2.205616,0
441.468,34,3,Tongue,-5.519426,-9.549702,3.753452,-7.004963,-0.460599,4.024051,4.522645,0.238651,0
441.472,34,3,Tongue,-4.352371,8.058173,-0.00155,-6.133246,-3.387858,-9.100924,0.128243,-0.935733,0
441.476,34,3,Tongue,-1.051104,-0.782666,3.586754,-1.467705,0.773065,2.673351,6.675538,3.538565,0
441.48,34,3,Tongue,0.757462,-1.49563,-2.155824,-1.947662,-0.591915,-11.894289,-2.312974,-1.026651,0
441.484,34,3,Tongue,-4.969377,-2.031067,-2.453565,-3.238803,2.639767,14.239875,2.753899,5.380895,0
441.488,34,3,Tongue,1.710506,0.310248,4.51383,1.230739,0.001023,3.23051,-0.525994,-3.692422,0
441.492,34,3,Tongue,-3.151835,-12.722097,-2.695446,8.265316,-10.782704,10.033718,-1.272668,-3.232784,0
441.496,34,3,Tongue,-1.681834,3.898327,-8.355247,-1.548766,-3.080221,4.131146,-3.769983,2.814595,0
441.5,34,3,Tongue,3.28057,8.339286,-1.376807,0.082901,2.846351,9.263335,3.890232,5.474197,0
441.504,34,3,Tongue,-12.333771,2.941969,-5.614855,7.720833,2.081874,2.031969,5.062009,-2.94764,0
441.508,34,3,Tongue,-0.219448,3.443888,13.852316,-13.800427,-9.42912,-0.75235,-12.147756,2.868617,0
441.512,34,3,Tongue,-1.16633,-0.591937,-6.376844,-0.575752,-1.72179,-0.0076,0.365152,5.051526,0
441.516,34,3,Tongue,-5.308881,3.629315,-3.653571,-3.214808,-13.06393,2.879817,12.042703,9.260249,0
441.52,34,3,Tongue,9.359537,-2.6875,-0.14125,-2.18295,7.281316,2.129962,3.38855,-5.812035,0
441.524,34,3,Tongue,-5.29329,-0.330536,5.316062,0.02391,-4.235813,-4.645867,0.021637,6.806497,0
441.528,34,3,Tongue,3.91433,3.37578,9.575517,6.661068,-5.604031,1.197982,-9.667842,1.349681,0
441.532,34,3,Tongue,3.443061,4.281013,-7.060988,-0.871222,-0.789155,-5.839639,-1.453812,-0.90601,0
441.536,34,3,Tongue,1.881092,-3.510319,2.699691,2.861731,-2.088293,5.442922,-0.403777,-1.412909,0
441.54,34,3,Tongue,-5.550974,-2.580117,1.155524,9.363249,1.371405,-5.870837,0.897888,2.154903,0
441.544,34,3,Tongue,3.660893,2.399617,-5.61806,10.098433,-6.322799,-3.545166,6.380773,-1.887542,0
441.548,34,3,Tongue,-3.586724,-11.679044,-0.135112,1.622581,-4.336098,-4.900044,3.69582,-1.202038,0
441.552,34,3,Tongue,-11.177213,1.924437,-3.571773,-6.709841,-0.874355,-3.669163,-0.398136,-2.65515,0
441.556,34,3,Tongue,-0.471629,0.783845,5.90739,-3.789528,3.078917,-1.679469,1.360491,1.04661,0
441.56,34,3,Tongue,0.651877,-0.944512,4.69961,5.925457,3.665942,4.652788,-2.371979,-2.955309,0
441.564,34,3,Tongue,3.754844,7.038805,1.156786,7.144116,1.661709,-8.753489,0.411531,-3.115474,0
441.568,34,3,Tongue,-3.673084,-4.380395,-6.157283,11.645658,-3.599941,15.942453,-2.465866,-0.234174,0
441.572,34,3,Tongue,9.144747,6.390815,3.650781,-0.907315,4.452119,-3.155724,-3.568157,-11.378482,0
441.576,34,3,Tongue,-0.151532,-9.484994,-7.010848,5.490805,5.86308,-11.610674,-5.589065,1.777809,0
441.58,34,3,Tongue,4.696324,-5.807072,-4.911807,-6.87199,-0.720151,1.57632,-3.249449,-0.125682,0
441.584,34,3,Tongue,3.49367,8.776722,4.892866,9.672139,2.37765,3.2099,6.36074,-1.288596,0
441.588,34,3,Tongue,2.417136,-3.122484,9.417694,0.629753,1.168372,-0.108716,-4.866995,5.456405,0
441.592,34,3,Tongue,5.95188,-1.498117,0.128255,-1.760069,0.312584,-7.030178,3.096878,5.402465,0
441.596,34,3,Tongue,-1.219286,1.532175,7.623931,1.89909,5.832052,-6.680355,1.108571,11.128741,0
441.6,34,3,Tongue,2.853414,-2.606728,8.109894,-3.55726,5.480236,-0.065085,4.157812,0.527984,0
441.604,34,3,Tongue,-0.392419,-2.626653,10.473593,-6.494699,-2.610582,1.270138,2.322891,-1.24297,0
